date  Agric  Mines  Oil    Stone  Cnstr  Food   Smoke  Txtls  Apprl  Wood   Chair  Paper  Print  Chems  Ptrlm  Rubbr  Lethr  Glass  Metal  MtlPr  Machn  Elctr  Cars   Instr  Manuf  Trans  Phone  TV     Utils  Garbg  Steam  Water  Whlsl  Rtail  Money  Srvc   Govt   Other
197712   2.14  -0.06   3.11   3.72   1.26  -0.35  -1.82  -0.80  -0.26  -1.58   3.07  -0.26   3.97   0.47   1.66  -0.59   1.14  -0.77   4.40   0.72   2.71  -0.33  -0.51   0.15   0.00   1.30   2.32   0.49  -0.32   4.88 -99.99 -99.99   3.16  -1.92  -0.09   3.44 -99.99   1.81
197801  -6.46  -4.31  -6.23  -7.78  -7.89  -4.73  -6.21  -1.30  -3.56  -8.41  -5.75  -6.19  -8.27  -4.38  -7.10  -3.00  -8.32  -6.05  -4.57  -4.10  -4.90  -6.28  -6.64  -6.96  -4.57  -1.41  -4.03  -5.47  -4.57  -2.11 -99.99 -99.99  -5.23  -7.12  -6.04  -6.21 -99.99  -3.91
197802  -0.05  -0.74  -0.69  -5.58   0.44   0.00   0.67  -0.36   2.14  -0.69  -0.53  -4.64  -0.25  -3.68  -1.27  -1.04   1.90  -0.67  -3.78   0.08  -2.97  -1.96   1.98  -4.52   1.94  -1.47   4.28   2.33  -0.40   3.44 -99.99 -99.99   1.58  -0.70   0.08   1.49 -99.99  -0.49
197803  10.87   0.96  -0.10  12.94   6.08   2.54   3.98   2.94   7.69   4.88   5.60   2.91   9.89   3.36   2.75   5.60   7.14   3.14   6.20   6.63  -1.38   5.49   7.25   2.00   6.95   4.77   2.11   8.30   2.48  10.49 -99.99 -99.99   6.51   2.28   5.14   8.55 -99.99   5.27
197804   1.68   5.16   5.25   3.21  11.77   6.22   8.57   5.33   5.61  12.61  12.74  12.27   9.73  10.20   6.96   5.95   9.08   9.02   8.87   8.20  13.00  11.79   9.35  16.39   9.65   9.43   1.99  12.86   0.23   7.45 -99.99 -99.99   7.68  11.42  10.03   8.86 -99.99   8.20
197805  16.59   1.65   4.19  15.71   3.66   4.19   2.59   3.46   4.63   0.34   3.50   3.12   4.90   3.16   0.15   2.19   1.84   3.79   3.39   3.92   2.02   3.70   1.24   5.95  11.70   2.54  -0.98   5.14   0.71   5.62 -99.99 -99.99   4.20   0.74   1.32   6.68 -99.99   3.92
197806  -2.75  -3.12  -0.58  -6.98  -2.51   0.48   0.04  -1.18  -3.35  -1.42  -3.37  -0.72  -0.35  -0.76  -4.54  -0.30  -2.55  -2.37  -6.17   0.42  -0.56  -2.07  -1.38  -0.19  -0.87  -0.51  -1.37  -2.86   0.82  -2.00 -99.99 -99.99  -1.07  -2.19  -0.51   2.37 -99.99   0.73
197807   3.53   6.38   2.18  13.24   2.96   2.66   4.51   3.70   1.49  12.32   3.84  10.77   7.00   6.83   3.77   3.26   2.27   6.28   8.15   6.54   8.49   6.39   6.74  10.01   6.01  11.58   0.52  10.17   2.82  14.54 -99.99 -99.99   5.53   5.21   5.16   8.59 -99.99   5.65
197808   5.43   3.80   5.26   2.55  11.33   3.20   1.34  10.06   6.64  11.30   9.27   5.44   7.40   2.21   5.23   0.49   6.44   6.00   0.54   5.63   5.39   3.86   3.06   3.61  14.44   4.38   3.27   6.11   0.47   7.05 -99.99 -99.99   7.69   5.36   5.63   9.69 -99.99   6.37
197809   3.07   2.39   1.58   2.88   2.08  -0.63   2.07   3.32  -0.67  -4.82  -2.08  -2.88  -3.05  -2.00   5.65  -0.63  -3.05  -0.70   1.24  -3.23  -3.63  -2.61  -1.41  -3.06  -2.48  -3.83   1.64  -2.30  -0.26  -5.93 -99.99 -99.99  -2.03  -2.74  -0.88  -1.90 -99.99  -0.96
197810 -23.38 -12.26 -16.58  -9.99 -20.14 -10.29  -8.24 -18.46 -17.41 -14.46 -15.23  -7.61 -13.20 -10.06  -9.03 -13.58 -13.43 -13.53 -11.95 -15.40  -9.84 -14.04 -11.86 -12.02 -22.55 -17.74  -3.75 -11.27  -7.08 -17.92 -99.99 -99.99 -16.60 -13.80 -11.42 -20.66 -99.99 -16.66
197811  12.89  -0.62   6.01   5.93   2.29   1.45   2.56   4.26   6.43  -1.51   0.31   0.99   3.25   2.95   6.25   3.00  -0.80   0.52   1.30   2.91   3.81   3.69   2.71   6.57   9.63   3.82   2.86   4.50   3.01   6.82 -99.99 -99.99   5.60   2.07   1.76   7.68 -99.99   3.53
197812   1.32   3.39   4.71   1.56   1.11   1.71   2.49  -0.95   1.07  -1.07   2.84   1.45   2.60   2.15   2.64   1.01   1.39  -0.84   0.20   2.58   7.05  -0.26   0.39   1.56  -0.36  -1.07   0.01   1.04  -1.23   6.52 -99.99 -99.99   3.00  -1.27   1.44   1.48 -99.99   2.87
197901   6.13   9.52   2.58  18.59   7.07   3.28   0.54   8.59  12.55  11.58   6.93   8.18   6.66   3.09   3.22   9.00   6.71   7.19  13.38   6.36   4.09   5.66   5.11   4.41  15.04   3.81   3.39   6.08   6.35   8.17 -99.99 -99.99   5.82   5.68   5.30   6.02 -99.99   6.81
197902  -5.90   1.20   3.85   0.83  -2.62  -3.98  -3.00  -0.11  -3.12  -1.08  -2.68  -4.12  -3.61  -3.70  -0.06  -4.60  -2.61  -2.69  -3.67  -5.34  -2.84  -4.41  -5.69  -5.87  -3.28  -5.54  -0.18  -4.81  -1.62  -2.06 -99.99 -99.99  -1.84  -4.92  -3.37  -4.49 -99.99  -2.93
197903   9.25   9.38  15.25  10.34  14.73   2.80   5.24   8.15  11.15   6.85   8.81   8.10   3.28   6.13   7.79   4.75   5.83   7.97   9.09   6.71   7.14   6.53   7.12   7.60   8.48   9.71  -0.05   2.29   2.35   4.66 -99.99 -99.99   7.45   5.90   7.46   9.65 -99.99   9.03
197904   6.83  -2.46   1.21   0.11   3.53  -0.36  -0.21   0.76  -0.19   0.20   2.11  -2.49   1.64  -0.39   5.29   5.24   0.23   2.84  -0.64   2.55  -0.16   1.53   1.52  -0.59   8.52   0.36  -2.86   4.79  -2.72   0.34 -99.99 -99.99  -0.38   1.09   1.43   3.48 -99.99   1.78
197905   0.64   4.42   0.64  -0.29  -1.05  -1.78  -2.80  -1.32   0.54  -2.57  -2.77  -1.20  -2.57  -3.11  -3.16  -3.27  -0.30  -1.23  -2.61  -0.43  -1.60  -0.79  -2.26  -3.28   1.42   0.95   0.25  -1.30   1.39  -2.06 -99.99 -99.99  -1.28  -2.58   0.17  -2.24 -99.99  -1.76
197906   7.15   9.35  13.83  10.36  13.77   3.37   5.51   4.24   0.50   0.87   3.96   2.38   2.26   3.31   7.95   3.08   0.91   1.74   2.17   5.17   0.68   5.16   3.49   2.81   4.87   2.70   1.12   9.14   4.99   3.98 -99.99 -99.99   3.66   2.81   8.73   3.67 -99.99   6.66
197907   1.17   1.11   1.05   6.26   3.98   0.87   4.78   0.81   4.16  -0.40   0.33  -1.55   3.43   1.48   1.97  -0.62  -1.77   5.12   4.51   3.85  -1.21   2.27   1.73  -0.86   6.08   7.97  -0.69   4.78   2.12   2.63 -99.99 -99.99   1.23   1.10   3.26   4.97 -99.99   1.06
197908   7.53   5.33   8.90  22.07   5.19   7.23   8.74   3.72   9.13  11.41   7.96   7.50   8.16   8.07   7.81   4.11   8.97   9.55   7.14   8.75   4.91   5.95   7.78   8.62   2.66   5.73   1.13   5.04   2.05   9.35 -99.99 -99.99   7.76   9.14   5.12   6.51 -99.99   6.26
197909  -1.02   7.47   6.65  -1.23   2.93  -1.72  -4.97  -2.50  -0.99  -0.05  -0.96  -1.56   0.25   0.52   5.66  -1.57  -1.05  -1.18   2.55  -1.30  -1.95  -2.16   1.93  -3.21  -4.00  -3.80  -2.79   0.63  -2.14   2.21 -99.99 -99.99   3.40  -1.59  -1.06  -1.49 -99.99   0.14
197910  -9.48 -12.10  -5.03 -12.15  -4.77  -8.45  -3.78  -8.91  -9.61 -12.10  -9.61  -8.45  -7.21  -6.24  -1.44 -12.85  -8.93 -12.00 -11.62  -8.09  -8.21  -6.81 -10.30  -7.63  -9.64 -11.27  -4.33 -10.51  -5.80  -8.47 -99.99 -99.99  -8.95  -8.92 -10.09  -9.67 -99.99  -9.15
197911  11.90  10.25  14.07  17.41   9.65   5.02   6.56   4.14  11.87   2.43   3.76   0.34   2.85   6.53   7.48   1.50   0.44   2.96   0.78   6.32   7.91   3.84   1.05   6.55   1.88   6.73   3.69   6.87   7.79  10.65 -99.99 -99.99   9.52   2.79   6.30  10.27 -99.99   7.71
197912  10.72  13.64   9.21  27.94   7.56   2.10   3.07   8.17   6.20   3.02   4.07   3.16   4.99   2.74   0.84   4.21   3.02   4.16   8.19   5.38   1.49   4.33   3.78   3.40   8.00   3.84  -2.70   7.23  -0.92  12.55 -99.99 -99.99   9.78   1.68   1.76   6.68 -99.99   5.28
198001  -2.41  14.90  14.22  12.16  16.97   4.07  -0.63   4.66   0.64   9.42   3.17   4.90   4.16   0.28  14.23   4.39   3.13   6.19  17.50   5.72   6.99   7.99  15.52   2.77   2.79   9.56  -2.44   0.58   1.60   5.04 -99.99 -99.99   5.43   0.37   2.09   6.04 -99.99   8.12
198002   0.18   3.73  11.14   7.28  -3.91  -5.54  -4.80  -1.14   2.42  -0.96  -7.02   0.53  -6.19  -2.71  13.21  -5.09  -6.01  -0.70   0.10  -2.28  -3.79  -3.82  -7.31  -5.25  -3.81  -4.45  -0.82  -5.81  -3.36  -6.77 -99.99 -99.99  -2.50  -5.33  -5.02  -3.95 -99.99  -1.39
198003 -16.95 -20.84 -22.88 -22.14 -14.98  -8.59  -0.71 -14.83  -7.43 -12.92 -11.10 -10.90 -11.96  -7.16 -16.30 -12.46  -2.31 -14.24 -18.64 -16.18 -13.16  -9.55 -10.58  -4.04 -17.03 -13.99  -1.76  -8.60  -6.67  -9.23 -99.99 -99.99  -9.85  -8.44  -8.90 -12.10 -99.99 -16.07
198004   5.91   1.86   9.03  -2.15   4.98   7.22   9.57   6.35   1.21  -0.13   4.12   2.94   3.07   4.50   6.34   0.13   3.94   4.63   2.31   4.45  -0.05   1.88  -2.66   3.97   5.93   0.34   8.27   0.21  11.96  12.99 -99.99 -99.99  -1.74   4.60   6.83   9.67 -99.99   8.62
198005   4.87  10.32   6.37   0.43   3.25   8.12   8.95   7.87  -2.93  13.55   6.72   7.39   9.71   7.65   3.29  10.19   9.89   7.89   5.17   6.13   4.22   6.96   1.64   5.31   9.09  11.40   4.39   9.92   4.61   6.22 -99.99 -99.99  12.28  10.35   7.88   5.91 -99.99   8.02
198006  10.80  13.30  10.46   6.84  15.96   1.95   5.66   1.85   1.85   1.28   4.22   1.07   2.93   0.50   4.51   1.21   7.85   3.13   2.40   4.58   4.66   1.92   1.65   1.31   5.86   1.61  -0.68   0.15   4.54  14.50 -99.99 -99.99   1.97   2.43   4.90   3.47 -99.99   4.68
198007   8.55   7.02   4.97  13.67  19.83   5.66   7.33  11.55  13.60   9.05   9.32  10.14  10.88   8.66   0.38   9.45  16.34  12.64  12.76  11.47  13.42  13.07  12.45  13.09   9.14  16.52  -0.13   9.69  -0.12  15.00 -99.99 -99.99  11.97  10.61   3.21  12.32 -99.99   8.27
198008   8.27   3.93   7.11  13.22   4.26   0.09  -0.76   5.00   2.42  -1.80   5.57  -0.81   5.21   0.96   2.57   4.66   0.94   1.92   1.09   1.68   2.17   2.62   2.64   2.75   7.02   0.27   6.09   7.88  -1.08   9.32 -99.99 -99.99   7.02   0.54   1.88   3.87 -99.99   6.05
198009   2.90  10.92   6.16  15.37   6.33  -0.64  -1.56  -0.26   3.60  -4.57   1.71   0.01   3.95   1.77   7.05   4.83   1.81   2.70   4.59   2.61   2.08   2.92   2.58   4.71  -1.05   1.59  -2.52   4.58   0.17  10.77 -99.99 -99.99   7.24  -0.41   2.64   4.75 -99.99   3.88
198010   7.12  -0.08   4.22  -1.20  13.88  -1.24   3.88   1.58   2.11   1.27  -0.65  -0.43  -0.69  -2.05   9.63   5.07  -0.40   1.63  -1.03   3.58   2.45   2.24  -4.41   1.80   2.64   6.42  -4.10   2.09   2.01   5.41 -99.99 -99.99  -0.29  -1.43   0.06   1.20 -99.99   3.96
198011  11.21   7.51  22.50  10.87  11.28  -0.65   2.43  -1.60   5.15   2.52   7.15   6.22   3.84   7.67  25.48   4.41  -1.22   4.11   5.55   8.62   9.02  12.30   5.66   9.38   3.23  13.06  -0.80   4.73   7.51  20.56 -99.99 -99.99   9.06   0.99   5.59   9.56 -99.99   9.75
198012  -3.61  -8.68  -7.89  -4.83  -8.49   2.37   0.82  -2.50  -1.86  -2.28  -4.47  -2.23   1.24   1.63 -12.00  -2.92  -0.64  -4.25  -4.30  -2.66  -1.14  -3.66   1.96  -1.20  -3.08  -5.70   1.71  -3.39  -2.02  -8.83 -99.99 -99.99  -6.74   0.28   3.17  -1.17 -99.99  -2.89
198101   3.16  -9.14  -8.45  -3.12 -11.53   2.57  -1.07   7.61   8.63   3.59   1.50   1.19  -1.37  -0.36 -11.14   3.39   5.81  -0.31   0.72  -2.48  -7.54  -4.89  -4.54  -5.07  -3.51   2.21   6.78  -0.68  -2.72  -2.37 -99.99 -99.99  -3.13   1.44  -2.50  -1.97 -99.99  -2.37
198102  -4.44  -3.09   2.39  -3.77   0.02   2.65   3.27   1.02  -0.47   5.52   2.87   7.51   2.42   3.57  -1.62   5.92   6.99   6.86   2.55   3.22   1.58   3.18   2.30   5.93   1.60   2.05   1.48   5.81  -1.32  13.21 -99.99 -99.99  -1.39   3.78   1.95   1.88 -99.99   0.91
198103   3.22  16.54   1.52   8.95   5.61   7.21   5.44   4.72   9.03  10.71   6.57   6.28   7.93   3.52  -4.27   9.15   8.14   6.40  19.95   7.39   3.17   8.15   6.05   3.78  11.27  11.76   0.08   6.64   2.96   3.40 -99.99 -99.99  13.00  12.83   6.87  11.74 -99.99   5.55
198104   6.00  -1.12  -8.84  -1.76  -7.60  -0.47   1.01  10.05  -5.11  -3.81   6.08  -4.46   5.36   0.53  -6.85  -0.55   2.27  -0.67  -1.58   0.25  -1.30   2.08   2.05   0.36   1.96   1.97   6.55   4.56  -2.58  13.38 -99.99 -99.99  -1.35   4.17   0.64   3.86 -99.99   2.31
198105   5.62  -1.20  -0.13  10.64  -3.93   2.44   1.89   0.18   0.02  -0.37   2.87  -0.92   4.89   0.13  -5.74   3.75   4.02   0.68  -0.08   2.24   1.46   3.72   1.75   2.59   2.95   5.28   7.72   4.34   1.95   3.47 -99.99 -99.99   1.94   2.99   2.77   4.70 -99.99   2.49
198106   0.17  -8.69   0.87  55.60  -4.34  -0.78   1.33  -0.13   1.75  -1.81   5.60   0.11  -0.59  -0.95   6.59   0.67   0.80  -0.09  -6.36  -2.52  -4.68  -6.38  -3.41  -5.22  -3.23  -6.97  -1.84  -2.25   3.45  -9.30 -99.99 -99.99  -2.56  -1.21   1.72  -4.79 -99.99  -2.83
198107   0.04   5.53   9.98   4.91  -3.91  -1.13   2.19  -3.00   1.56  -8.61  -3.95  -3.61  -2.30  -3.87   6.76  -3.50  -1.83  -4.60   0.18  -2.38  -2.51  -3.23  -4.68  -2.88  -3.89  -4.34   0.94  -2.44   2.81  -0.68 -99.99 -99.99  -3.50  -3.32  -3.08  -4.38 -99.99  -1.02
198108  -6.00  -2.30  -7.25   2.56  -5.78  -4.99  -5.68  -6.90  -4.85  -5.91  -1.44  -7.71  -4.06  -5.61  -5.86  -7.18  -6.61  -5.97  -7.23  -6.08  -5.82  -7.82  -9.98  -9.46  -7.27  -7.85   0.46  -7.69  -0.83  -6.25 -99.99 -99.99  -2.18  -6.27  -5.15  -9.32 -99.99  -7.28
198109  -1.92 -13.78 -17.68 -20.67 -12.94  -1.83   0.23  -2.03  -4.98 -12.46  -8.54  -6.60  -5.05  -4.74  -9.55  -6.00  -0.91  -7.06  -9.52  -6.73  -5.90  -3.41  -4.29  -2.79  -4.30  -5.67   4.02  -4.26  -5.56  -6.58 -99.99 -99.99  -9.31  -2.32  -2.52  -5.14 -99.99  -9.49
198110   7.14   1.69  13.90   0.19  -3.59   8.95   5.87   6.66   1.21   0.03  10.04   0.36   8.69   6.12   8.32   3.76   3.77  -0.14   1.24   6.33   2.45   5.07  -3.68   5.18  12.56   9.01   4.99  12.65   4.86  17.02 -99.99 -99.99   9.00   6.05   7.45  11.86 -99.99   8.59
198111   3.49   2.41   4.50   8.98  10.05   1.91   3.75  -0.32  -0.05   8.16   2.79  10.81   5.50   3.83   7.92   5.00   2.14   3.94   4.41   1.57   4.10   3.81   0.49   3.13   3.54   4.81   2.71   2.23   5.91   2.68 -99.99 -99.99   1.42   0.96   5.67   2.21 -99.99   2.20
198112   1.53  -6.26  -7.15  -8.62  -1.90  -0.10  -5.91   1.38  -1.89  -3.91   1.65  -2.64  -3.00  -1.34  -6.30  -1.54  -2.92  -1.69  -2.66  -0.52   0.13  -2.48   2.74  -0.04   3.25  -3.81  -1.10  -3.45  -2.33  -7.26 -99.99 -99.99  -2.89  -1.85  -3.86  -2.88 -99.99  -2.84
198201  -8.63 -14.02  -9.35 -11.56  -8.20   0.20   0.68   2.55  -1.94  -7.55  -4.44  -3.41  -4.44  -0.16  -8.28  -1.19  -0.51  -6.84  -8.90  -3.56   1.79  -0.26  -2.39   3.57  -3.14  -3.56   0.95  -1.09  -0.69   1.00 -99.99 -99.99  -2.09   0.87  -2.16  -1.13 -99.99  -4.38
198202  -2.87  -8.72 -14.90  -9.59  -9.75  -0.76  -3.66  -5.26  -6.31  -4.12  -6.88  -1.79  -1.25  -3.99  -9.31  -4.44  -0.85  -5.92  -4.71  -4.95  -5.61  -3.69  -3.68  -5.65  -6.96  -4.94  -6.15  -2.82  -0.45 -13.65 -99.99 -99.99  -3.33  -0.83  -2.91  -4.82 -99.99  -4.38
198203  -6.53 -10.73  -7.45 -14.92  -6.64   3.81   3.65   0.77  -2.14  -3.62   1.66  -1.87  -0.38  -1.89  -2.13   2.58   3.84  -2.78  -5.17  -3.89  -4.97   0.96   2.79  -0.21   0.72   0.79   2.25   0.88   1.63   3.96 -99.99 -99.99  -0.87   5.53  -1.04  -0.01 -99.99  -1.25
198204  10.33   0.19   5.58   1.34   1.18   6.76   7.13   9.82   6.40   1.00   8.95   3.67   5.26   5.77   4.00   5.30   5.68   6.23   1.60   3.34   4.30   6.09   5.83   4.21   7.20   3.56  -1.25   6.40   3.83   8.43 -99.99 -99.99   3.08   5.93   3.29   6.61 -99.99   6.12
198205  -6.08  -9.57  -4.57   6.43  -6.81  -2.34  -4.66  -2.80   0.05  -6.29  -1.49  -6.28  -5.17  -3.46   5.12  -1.90   0.12  -2.70  -6.82  -3.34  -6.27  -4.95  -1.54  -1.67  -5.97  -6.51  -0.52  -3.76  -0.50 -10.66 -99.99 -99.99  -1.86  -2.74  -5.53  -5.40 -99.99  -3.44
198206  -3.72  -8.55 -10.67  -5.27  -4.71   2.31   2.69  -3.06   2.18  -3.68   0.96   1.02  -0.33  -2.68  -5.13   4.99   3.27  -3.95  -6.70  -4.21  -3.17   0.11   1.45   0.11  -1.63   0.85  -2.43  -3.16  -2.24  -2.62 -99.99 -99.99  -0.55   3.53  -2.53  -0.71 -99.99  -3.76
198207  -5.31  -6.68  -7.34 -15.42  -8.01   1.91  -5.50   2.00  -2.54   0.78  -1.95  -1.72  -1.50  -1.29  -8.11  -5.47   0.44  -1.56  -4.61  -1.85   0.66   0.77  -1.07  -0.41  -0.07  -6.06   1.40  -0.16  -2.61   8.36 -99.99 -99.99  -1.44   0.70  -3.07  -0.18 -99.99  -1.47
198208  -0.03  19.24   6.06  18.08  18.74   6.96  13.47   8.49  14.46  24.70   6.40  15.05  12.03  12.76  11.00  12.35   7.74  12.97  13.32  11.20  12.28  12.61  18.31  14.13   1.91  11.29  10.14  14.84  11.91  16.68 -99.99 -99.99  16.27  11.70  11.45  10.49 -99.99   5.50
198209   8.18  -0.54  -1.30  -4.28   2.40   3.71   4.43   3.25   7.63  -3.52   7.19   1.11   8.48   0.91   3.00  -0.87  14.73   0.43  -5.19   0.21  -0.23  -0.40  -1.12  -1.42   3.70  -2.75   0.29   5.19   1.09   2.47 -99.99 -99.99   4.01   4.96   6.03   3.77 -99.99   4.13
198210   9.30  15.51   8.97   1.24  24.20   7.00  12.16  16.74  12.98  19.06  21.24  16.72  16.34   9.89   4.58  15.62  11.33  19.76   9.31  14.89  13.91  17.27  16.10  10.57  14.16  17.96   7.46  11.93   4.89  25.69 -99.99 -99.99  18.06  16.62  15.11  17.49 -99.99  13.76
198211   4.38   4.13  -5.30  -3.84  13.94   4.87  -2.02   3.93  11.30  13.45  14.91   5.93  10.48   4.14  -4.16  12.93   8.52  10.54   3.65   6.60   8.77   8.68   5.92  10.10  11.40  11.31   4.78  12.15   0.10  15.67 -99.99 -99.99  11.13  11.27   6.56   9.44 -99.99   8.38
198212   2.08  11.44   7.14   9.69  -1.59   0.45  -0.38   4.79  -0.95   8.06  -1.20   0.86   3.29  -1.29   5.00   5.40   0.65   4.86   5.69  -0.12   5.43   0.45   5.05  -1.70 -12.00  -0.85  -1.39  -0.47   4.29   1.30 -99.99 -99.99   0.11  -2.78  -2.33  -2.48 -99.99   1.88
198301   1.47  14.29   3.73  26.98   6.67  -0.44  -1.38   4.65  -0.58  -0.03  -0.41   1.38  -2.94   4.92   3.63   2.24  -3.78   2.64   8.08   4.66   7.24   8.19   4.14   3.43   4.70   6.69  14.70   1.63   3.64   4.93 -99.99 -99.99   4.82   0.42   0.46   4.07 -99.99   7.57
198302  10.51 -15.73  -3.08  -1.93  -0.17   1.19   2.03   5.78  12.56   7.97   8.80   5.46   8.81   2.67   0.57   3.03   4.19   3.30   3.94   5.76   2.21   5.03   2.24   4.86   8.28   5.82  -1.61   6.46   1.45   2.81 -99.99 -99.99   8.83   7.80   5.53   6.95 -99.99   5.06
198303   3.28   3.23   4.79   2.00   5.42   6.37   5.70   8.42  11.00   1.21   9.78   2.67   8.29   2.85   6.43   1.52  13.32   8.89   2.93   3.31   0.96   0.09   1.66  -2.04 -11.41   1.62  -0.52   6.43   0.30 -16.77 -99.99 -99.99   3.59   9.91   6.88   4.54 -99.99   4.27
198304  -4.04   9.25   6.29   5.36   9.61   5.58   4.54   6.01  10.58   7.98   5.34   8.18   8.98   6.67  10.48  11.75   7.68   5.67   3.05   3.12   9.90   4.12  13.26   2.91   5.66   3.37   4.98   5.78   4.78  14.39 -99.99 -99.99   6.71   9.13   9.12   6.54 -99.99   7.37
198305   3.43  10.72  10.59  11.61   5.94  -1.18  -4.90   2.28   1.18   0.76   5.48   1.40   0.15  -0.82  -1.48   1.05  -0.74   0.87   9.51   3.70   0.71   2.71  -0.66  -0.61   9.22   4.64  -1.88   1.39   2.63   9.53 -99.99 -99.99   2.18   0.07   0.62   3.74 -99.99   5.93
198306   1.67  -1.64   8.18   6.76  -0.88   1.14  -0.41   6.87   9.34  -2.85   5.79  -2.87   6.07   4.15   5.90  -0.53   7.00   0.01  -1.98   2.33   5.63   5.93  10.77   6.36   3.93   8.20  -1.20   6.16  -0.41   1.63 -99.99 -99.99   6.97   5.85   0.27   4.79 -99.99   4.45
198307   6.40   1.50  -2.59 -13.20  -5.53  -2.55   1.17  -0.23  -4.48  -5.60  -1.16  -2.04  -3.98  -2.60  -2.22  -4.40  -7.15  -3.38  -0.77  -0.83  -4.07  -5.50  -2.19  -7.04  -4.81  -5.03  -5.00  -5.92   1.04  -3.50 -99.99 -99.99  -7.18  -2.25  -2.89  -8.66  -9.67  -2.75
198308  -2.71   0.65   4.64   9.63  -4.86   2.39   5.67  -0.72  -6.75  -8.05  -8.09  -0.15  -2.05   2.98   8.27  -0.45  -5.41  -3.35   7.82  -2.21  -0.67  -1.43  -4.55  -1.73   0.70  -2.37   3.92  -5.36   1.51  -8.17 -99.99 -99.99  -2.56  -5.31   0.76  -3.19 -13.70  -6.03
198309   0.86  -9.56  -6.28  -2.18   1.30   5.33   8.53   2.16   2.23   4.96   3.85   2.80   3.77   1.22  -4.43   2.12  -0.56   4.47  -2.42   2.52   3.67   2.71   5.32   0.57  -0.43   1.29   1.97   3.69   4.66   2.33 -99.99 -99.99   2.69   2.07   1.99   1.54  13.54   1.90
198310  -4.78 -10.73  -6.02 -12.35 -10.26   2.87   2.66  -4.02  -5.94  -7.53  -2.83   0.57  -5.03  -0.84  -0.62  -0.86  -2.91  -3.29  -5.21  -1.16  -4.77  -4.38   0.72  -6.51  -7.00   1.64  -5.02  -6.16   3.07 -12.98 -99.99 -99.99  -5.18  -0.78  -2.96  -9.19 -23.45  -8.05
198311   4.46  10.15  -0.95   4.62   6.96   2.34   0.79   9.10   3.58  11.73   7.17   9.33   2.85   0.45  -0.48   3.58  -1.54   5.62   9.49   6.90  -0.31   9.07   2.14   5.46   0.82   7.11   3.61   1.15  -1.57  11.96 -99.99 -99.99   4.68   4.43   3.95   3.24  16.75   2.85
198312   1.61  -1.92   4.07  -6.20  -1.80  -0.37   3.39  -1.78  -3.47  -3.00   0.59  -2.64  -2.04  -3.76   1.27  -2.03  -2.81   0.32   1.14  -0.51   2.16  -1.02   0.27   0.63  -1.67  -0.91  -2.52   3.31  -3.63   1.64 -99.99 -99.99  -1.07  -5.78  -0.74  -0.89   4.85  -3.10
198401   2.66  -0.42   4.61   8.63  -0.82   0.94   4.89  -4.34  -8.23  -4.71  -4.41  -5.62  -4.95  -2.24  11.99  -4.72  -5.93  -1.89  -1.94  -2.92  -4.53  -6.49  -3.27  -5.93  -0.73  -4.19   5.55  -2.58   1.49 -19.76 -99.99 -99.99  -4.20  -6.29  -0.50  -4.08 -11.71  -2.59
198402  -6.97   4.47   1.38   1.06  -2.89  -4.41  -7.66  -7.37  -3.03  -8.60  -5.66  -4.08  -7.86  -3.74   4.86  -7.16  -1.13  -8.95  -7.78  -7.28  -5.18  -6.67  -6.73  -7.36  -9.07  -7.53  -3.39  -5.18  -3.36  -2.45 -99.99 -99.99  -4.63  -4.43  -4.56  -6.46   0.88  -6.43
198403   3.20   2.98   2.18  10.63   3.70   1.24  -1.79  -2.61   2.13   8.29  -2.63   5.26   5.87   2.70  -0.55   2.46  -1.74   3.38   5.90   3.82   2.77   2.44  -3.30  -0.90   2.66   1.50  -5.78   3.49  -0.23   0.60 -99.99 -99.99   3.20   0.76   2.10   3.04   0.63  -0.61
198404  -4.81  -4.59   0.20  -8.56  -5.37   0.37  -1.39   0.14   0.92  -6.37   2.66  -0.29   2.34   1.18   5.44   1.84  -2.44  -0.41  -5.59   0.74   0.02   0.74   1.44  -0.92   5.72  -3.91   1.95   3.28  -0.40  -5.99 -99.99 -99.99  -0.78   0.62  -1.18  -1.85 -17.00  -0.07
198405  -3.88  -4.47  -6.63  -7.95 -10.34  -1.80  -0.76  -4.07  -6.88 -14.52  -7.72  -7.61  -2.80  -5.04  -4.56  -8.30  -5.25  -7.03  -9.48  -5.89  -5.82  -6.24  -4.30  -5.26  -0.19  -4.72  -3.83  -1.91  -0.83 -12.25 -99.99 -99.99  -7.05  -4.80  -7.40  -4.30 -24.15  -6.57
198406   2.04  -8.02  -4.87 -16.41   0.00   6.15   6.72   2.58   3.63  -0.12   4.74   3.63   7.81   3.32  -1.24   6.58   5.34   1.92  -1.51   7.37  -0.54   3.03   5.50   2.65   5.02   2.52  12.62  10.46   0.47   9.83 -99.99 -99.99   6.18   7.77   2.28   4.99  16.20   3.95
198407   0.34 -15.68 -10.22  -6.98  -3.61  -1.29   0.40  -8.96  -6.35  -0.11  -1.47   2.61  -1.21  -3.42  -6.06  -3.75  -4.22  -0.87  -9.20  -2.00  -0.67  -2.51   4.72  -1.64  -3.91  -2.71   3.46  -0.91  -0.03   7.68 -99.99 -99.99  -3.83   1.04  -0.64  -4.57  -7.24  -4.83
